EnhetNivaa	Nasjonaltkode	Fylkekode	Kommunekode	Organisasjonsnummer	Nasjonalt	Fylke	Kommune	EnhetNavn	2023-24.Alle kjønn.Alle eierformer.Antall lærere
4	I	46	4643	975276244	Hele landet	Vestland	Årdal	Farnes skule	42
4	I	46	4643	975276252	Hele landet	Vestland	Årdal	Tangen skule	37
2	I	30	0000	30	Hele landet	Viken	Alle kommuner	Alle skoler	16 245
3	I	30	3012	3012	Hele landet	Viken	Aremark	Alle skoler	18
4	I	30	3012	974570475	Hele landet	Viken	Aremark	Aremark skole	18
3	I	30	3025	3025	Hele landet	Viken	Asker	Alle skoler	1 323
4	I	30	3025	973601997	Hele landet	Viken	Asker	Arnestad skole	41
4	I	30	3025	974578263	Hele landet	Viken	Asker	Billingstad skole	23
4	I	30	3025	979200293	Hele landet	Viken	Asker	Blakstad skole	32
4	I	30	3025	974578212	Hele landet	Viken	Asker	Bondi skole	33
4	I	30	3025	974578336	Hele landet	Viken	Asker	Borgen ungdomsskole	38
4	I	30	3025	974590719	Hele landet	Viken	Asker	Brusetkollen skole og ressurssenter	9
4	I	30	3025	973601970	Hele landet	Viken	Asker	Den Alternative skolen	22
4	I	30	3025	974578220	Hele landet	Viken	Asker	Drengsrud skole	28
4	I	30	3025	975285103	Hele landet	Viken	Asker	Folkestad skole	11
4	I	30	3025	973747010	Hele landet	Viken	Asker	Frydenlund skole	23
4	I	30	3025	974578239	Hele landet	Viken	Asker	Hagaløkka skole	35
4	I	30	3025	974578247	Hele landet	Viken	Asker	Heggedal skole	43
4	I	30	3025	974578255	Hele landet	Viken	Asker	Hofstad skole	29
4	I	30	3025	973616870	Hele landet	Viken	Asker	Holmen skole Grunnskole/Videregående skole	7
4	I	30	3025	974578344	Hele landet	Viken	Asker	Hovedgården ungdomsskole	24
4	I	30	3025	980785343	Hele landet	Viken	Asker	Hvalstad skole	42
4	I	30	3025	973747045	Hele landet	Viken	Asker	Hyggen skole	12
4	I	30	3025	974578271	Hele landet	Viken	Asker	Jansløkka skole	35
4	I	30	3025	974578352	Hele landet	Viken	Asker	Landøya ungdomsskole	36
4	I	30	3025	874578282	Hele landet	Viken	Asker	Mellom-Nes skole	41
4	I	30	3025	973747002	Hele landet	Viken	Asker	Midtbygda skole	40
4	I	30	3025	974578298	Hele landet	Viken	Asker	Nesøya skole	36
4	I	30	3025	928563278	Hele landet	Viken	Asker	Norges Toppidrettsgymnas ungdomsskole Asker AS	10
4	I	30	3025	973747029	Hele landet	Viken	Asker	Nærsnes skole	17
4	I	30	3025	974578360	Hele landet	Viken	Asker	Risenga ungdomsskole	44
4	I	30	3025	974578301	Hele landet	Viken	Asker	Rønningen skole	21
4	I	30	3025	973746952	Hele landet	Viken	Asker	Røyken ungdomsskole	21
4	I	30	3025	973747037	Hele landet	Viken	Asker	Slemmestad barneskole	26
4	I	30	3025	973746979	Hele landet	Viken	Asker	Slemmestad ungdomsskole	36
4	I	30	3025	874578312	Hele landet	Viken	Asker	Solberg skole	10
4	I	30	3025	974578379	Hele landet	Viken	Asker	Solvang ungdomsskole	34
4	I	30	3025	973747053	Hele landet	Viken	Asker	Spikkestad skole	34
4	I	30	3025	973746960	Hele landet	Viken	Asker	Spikkestad ungdomsskole	32
4	I	30	3025	974180022	Hele landet	Viken	Asker	Steinerskolen i Asker	28
4	I	30	3025	974185385	Hele landet	Viken	Asker	Steinerskolen i Hurum	27
4	I	30	3025	998258383	Hele landet	Viken	Asker	Stiftelsen Asker International School	47
4	I	30	3025	984666675	Hele landet	Viken	Asker	Stiftelsen Vollen montessoriskole	11
4	I	30	3025	973746987	Hele landet	Viken	Asker	Sydskogen skole	16
4	I	30	3025	975285111	Hele landet	Viken	Asker	Sætre skole	27
4	I	30	3025	975299732	Hele landet	Viken	Asker	Sætre ungdomsskole	24
4	I	30	3025	875285092	Hele landet	Viken	Asker	Tofte skole	26
4	I	30	3025	975285138	Hele landet	Viken	Asker	Tofte ungdomsskole	18
4	I	30	3025	974578387	Hele landet	Viken	Asker	Torstad ungdomsskole	45
4	I	30	3025	973746995	Hele landet	Viken	Asker	Torvbråten skole	20
4	I	30	3025	977264502	Hele landet	Viken	Asker	Vardåsen skole	26
4	I	30	3025	974578328	Hele landet	Viken	Asker	Vettre skole	28
4	I	30	3025	984577311	Hele landet	Viken	Asker	Vollen ungdomsskole	31
3	I	30	3026	3026	Hele landet	Viken	Aurskog-Høland	Alle skoler	206
4	I	30	3026	974583712	Hele landet	Viken	Aurskog-Høland	Aursmoen skole	58
4	I	30	3026	974583674	Hele landet	Viken	Aurskog-Høland	Bjørkelangen skole	60
4	I	30	3026	974583704	Hele landet	Viken	Aurskog-Høland	Bråte skole	40
4	I	30	3026	974583658	Hele landet	Viken	Aurskog-Høland	Haneborg skole	12
4	I	30	3026	974583682	Hele landet	Viken	Aurskog-Høland	Løken skole	22
4	I	30	3026	974602326	Hele landet	Viken	Aurskog-Høland	Rømskog skole	7
4	I	30	3026	974583666	Hele landet	Viken	Aurskog-Høland	Setskog oppvekstsenter Avd skole	7
3	I	30	3024	3024	Hele landet	Viken	Bærum	Alle skoler	1 719
4	I	30	3024	974552175	Hele landet	Viken	Bærum	Anna Krefting skole	42
4	I	30	3024	912549569	Hele landet	Viken	Bærum	Bekkestua barneskole	41
4	I	30	3024	974552302	Hele landet	Viken	Bærum	Bekkestua skole	51
4	I	30	3024	974552310	Hele landet	Viken	Bærum	Bjørnegård skole	34
4	I	30	3024	974552035	Hele landet	Viken	Bærum	Blommenholm skole	26
4	I	30	3024	974552213	Hele landet	Viken	Bærum	Bryn og Hammerbakken skole	8
4	I	30	3024	974552043	Hele landet	Viken	Bærum	Bryn og Hammerbakken skole Bryn skole	28
4	I	30	3024	981908902	Hele landet	Viken	Bærum	Bærum Alternative skole	11
4	I	30	3024	874552062	Hele landet	Viken	Bærum	Eikeli skole	34
4	I	30	3024	974552078	Hele landet	Viken	Bærum	Eiksmarka skole	41
4	I	30	3024	974552388	Hele landet	Viken	Bærum	Eineåsen skole	29
4	I	30	3024	879895782	Hele landet	Viken	Bærum	Emma Hjorth skole	32
4	I	30	3024	974552086	Hele landet	Viken	Bærum	Evje skole	63
4	I	30	3024	974552337	Hele landet	Viken	Bærum	Gjettum skole	40
4	I	30	3024	974552108	Hele landet	Viken	Bærum	Grav skole	36
4	I	30	3024	981458672	Hele landet	Viken	Bærum	Gullhaug skole	24
4	I	30	3024	974552116	Hele landet	Viken	Bærum	Haslum skole	38
4	I	30	3024	974552280	Hele landet	Viken	Bærum	Haug skole og ressurssenter	53
4	I	30	3024	974552345	Hele landet	Viken	Bærum	Hauger skole	39
4	I	30	3024	974552124	Hele landet	Viken	Bærum	Hosle skole	43
4	I	30	3024	974552329	Hele landet	Viken	Bærum	Hosletoppen skole	32
4	I	30	3024	992382597	Hele landet	Viken	Bærum	Hundsund ungdomsskole	36
4	I	30	3024	974552132	Hele landet	Viken	Bærum	Høvik skole	43
4	I	30	3024	974552140	Hele landet	Viken	Bærum	Høvik Verk skole	33
4	I	30	3024	974552159	Hele landet	Viken	Bærum	Jar skole	43
4	I	30	3024	974552167	Hele landet	Viken	Bærum	Jong skole	29
4	I	30	3024	974552183	Hele landet	Viken	Bærum	Levre skole	54
4	I	30	3024	974552191	Hele landet	Viken	Bærum	Lommedalen skole	26
4	I	30	3024	974552205	Hele landet	Viken	Bærum	Lysaker skole	26
4	I	30	3024	979932634	Hele landet	Viken	Bærum	Løkeberg skole	46
4	I	30	3024	975906892	Hele landet	Viken	Bærum	Mølladammen ungdomsskole	52
4	I	30	3024	816691842	Hele landet	Viken	Bærum	Norges Realfagsungdomsskole Sandvika AS	14
4	I	30	3024	990672938	Hele landet	Viken	Bærum	Norges Toppidrettsgymnas ungdomsskole Bærum AS	21
4	I	30	3024	922266212	Hele landet	Viken	Bærum	Oksenøya skole	31
4	I	30	3024	971845635	Hele landet	Viken	Bærum	Oslo International School	76
4	I	30	3024	974552361	Hele landet	Viken	Bærum	Ramstad skole	55
4	I	30	3024	874552372	Hele landet	Viken	Bærum	Ringstabekk skole	36
4	I	30	3024	974552027	Hele landet	Viken	Bærum	Rykkinn skole	50
4	I	30	3024	974552221	Hele landet	Viken	Bærum	Skui skole	29
4	I	30	3024	874552232	Hele landet	Viken	Bærum	Snarøya skole	27
4	I	30	3024	973599666	Hele landet	Viken	Bærum	Solberg skole	18
4	I	30	3024	974552248	Hele landet	Viken	Bærum	Stabekk skole	43
4	I	30	3024	974122898	Hele landet	Viken	Bærum	Steinerskolen i Bærum Grunnskoleundervisning	34
4	I	30	3024	976429184	Hele landet	Viken	Bærum	Stiftelsen Bærum montessoriskole	23
4	I	30	3024	998992265	Hele landet	Viken	Bærum	Storøya skole	29
4	I	30	3024	974552256	Hele landet	Viken	Bærum	Tanum skole	29
4	I	30	3024	989280902	Hele landet	Viken	Bærum	Vøyenenga skole	33
4	I	30	3024	974552353	Hele landet	Viken	Bærum	Østerås skole	38
3	I	30	3005	3005	Hele landet	Viken	Drammen	Alle skoler	1 093
4	I	30	3005	917635595	Hele landet	Viken	Drammen	Akademiet realfagsskole Drammen AS	9
4	I	30	3005	975292738	Hele landet	Viken	Drammen	Aronsløkka skole	33
4	I	30	3005	975284352	Hele landet	Viken	Drammen	Bragernes skole	23
4	I	30	3005	975284441	Hele landet	Viken	Drammen	Brandengen skole	49
4	I	30	3005	975284476	Hele landet	Viken	Drammen	Børresen ungdomsskole	34
4	I	30	3005	975284433	Hele landet	Viken	Drammen	Danvik skole	29
4	I	30	3005	974544229	Hele landet	Viken	Drammen	Eknes ungdomsskole	39
4	I	30	3005	975290344	Hele landet	Viken	Drammen	Fjell skole	36
4	I	30	3005	976823397	Hele landet	Viken	Drammen	Frydenhaug skole	40
4	I	30	3005	975296733	Hele landet	Viken	Drammen	Galterud ungdomsskole	28
4	I	30	3005	983603386	Hele landet	Viken	Drammen	Gulskogen skole	50
4	I	30	3005	875292722	Hele landet	Viken	Drammen	Hallermoen skole	37
4	I	30	3005	974544210	Hele landet	Viken	Drammen	Killingrud ungdomsskole	24
4	I	30	3005	975289214	Hele landet	Viken	Drammen	Kjøsterud skole	36
4	I	30	3005	975284425	Hele landet	Viken	Drammen	Konnerud skole	37
4	I	30	3005	974544148	Hele landet	Viken	Drammen	Krokstad skole	51
4	I	30	3005	992374179	Hele landet	Viken	Drammen	Marienlyst ungdomsskole	55
4	I	30	3005	974544164	Hele landet	Viken	Drammen	Mjøndalen skole	48
4	I	30	3005	995355825	Hele landet	Viken	Drammen	Norlights montessoriskole Drammen AS	9
4	I	30	3005	976207076	Hele landet	Viken	Drammen	Rosendal skole	19
4	I	30	3005	975284395	Hele landet	Viken	Drammen	Rødskog skole	13
4	I	30	3005	975284387	Hele landet	Viken	Drammen	Skoger skole	20
4	I	30	3005	974544156	Hele landet	Viken	Drammen	Solberg skole	49
4	I	30	3005	974544172	Hele landet	Viken	Drammen	Steinberg skole	15
4	I	30	3005	974544180	Hele landet	Viken	Drammen	Stenseth skole	17
4	I	30	3005	974561840	Hele landet	Viken	Drammen	Svelvik ungdomsskole	24
4	I	30	3005	975299481	Hele landet	Viken	Drammen	Svensedammen ungdomsskole	44
4	I	30	3005	975268705	Hele landet	Viken	Drammen	Tangen skole	13
4	I	30	3005	975268721	Hele landet	Viken	Drammen	Tømmerås skole	31
4	I	30	3005	974544202	Hele landet	Viken	Drammen	Veiavangen ungdomsskole	38
4	I	30	3005	975284409	Hele landet	Viken	Drammen	Vestbygda skole	19
4	I	30	3005	975284379	Hele landet	Viken	Drammen	Øren skole	35
4	I	30	3005	974544199	Hele landet	Viken	Drammen	Åsen skole	15
4	I	30	3005	975284417	Hele landet	Viken	Drammen	Åskollen skole	37
4	I	30	3005	975284360	Hele landet	Viken	Drammen	Åssiden skole	37
3	I	30	3035	3035	Hele landet	Viken	Eidsvoll	Alle skoler	344
4	I	30	3035	994735918	Hele landet	Viken	Eidsvoll	Bønsmoen skole	31
4	I	30	3035	875272322	Hele landet	Viken	Eidsvoll	Dal skole	35
4	I	30	3035	975272265	Hele landet	Viken	Eidsvoll	Eidsvoll Verk skole	24
4	I	30	3035	975272273	Hele landet	Viken	Eidsvoll	Feiring skole	17
4	I	30	3035	875272292	Hele landet	Viken	Eidsvoll	Langset skole	16
4	I	30	3035	975272338	Hele landet	Viken	Eidsvoll	Råholt skole	35
4	I	30	3035	975272346	Hele landet	Viken	Eidsvoll	Råholt ungdomsskole	65
4	I	30	3035	884791162	Hele landet	Viken	Eidsvoll	Steinerskolen på Eidsvoll	16
4	I	30	3035	975272303	Hele landet	Viken	Eidsvoll	Vilberg skole	36
4	I	30	3035	975272257	Hele landet	Viken	Eidsvoll	Vilberg ungdomsskole	40
4	I	30	3035	975272311	Hele landet	Viken	Eidsvoll	Ås skole	29
3	I	30	3028	3028	Hele landet	Viken	Enebakk	Alle skoler	154
4	I	30	3028	975295036	Hele landet	Viken	Enebakk	Hauglia skole	15
4	I	30	3028	975272664	Hele landet	Viken	Enebakk	Kirkebygden barne- og ungdomsskole	40
4	I	30	3028	975297500	Hele landet	Viken	Enebakk	Mjær ungdomsskole	29
4	I	30	3028	975272680	Hele landet	Viken	Enebakk	Stranden skole	17
4	I	30	3028	975272672	Hele landet	Viken	Enebakk	Ytre Enebakk skole	53
3	I	30	3050	3050	Hele landet	Viken	Flesberg	Alle skoler	39
4	I	30	3050	975285162	Hele landet	Viken	Flesberg	Flesberg skole	39
3	I	30	3039	3039	Hele landet	Viken	Flå	Alle skoler	19
4	I	30	3039	975284735	Hele landet	Viken	Flå	Flå skole	19
3	I	30	3004	3004	Hele landet	Viken	Fredrikstad	Alle skoler	1 003
4	I	30	3004	975319482	Hele landet	Viken	Fredrikstad	Ambjørnrød skole	20
4	I	30	3004	974565285	Hele landet	Viken	Fredrikstad	Begby barne- og ungdomsskole	41
4	I	30	3004	974565293	Hele landet	Viken	Fredrikstad	Borge skole	23
4	I	30	3004	974565277	Hele landet	Viken	Fredrikstad	Borge ungdomsskole	40
4	I	30	3004	996749681	Hele landet	Viken	Fredrikstad	Childrens International School Fredrikstad AS	31
4	I	30	3004	974565420	Hele landet	Viken	Fredrikstad	Cicignon skole	42
4	I	30	3004	974565617	Hele landet	Viken	Fredrikstad	Gressvik ungdomsskole	41
4	I	30	3004	974565412	Hele landet	Viken	Fredrikstad	Gudeberg barne- og ungdomsskole	41
4	I	30	3004	974565706	Hele landet	Viken	Fredrikstad	Hauge skole	25
4	I	30	3004	973871935	Hele landet	Viken	Fredrikstad	Haugeåsen ungdomsskole	48
4	I	30	3004	974565625	Hele landet	Viken	Fredrikstad	Hurrød skole	29
4	I	30	3004	974565307	Hele landet	Viken	Fredrikstad	Kjølberg skole	28
4	I	30	3004	974565560	Hele landet	Viken	Fredrikstad	Kråkerøy ungdomsskole	38
4	I	30	3004	974565439	Hele landet	Viken	Fredrikstad	Kvernhuset ungdomsskole	50
4	I	30	3004	973872257	Hele landet	Viken	Fredrikstad	Lunde barneskole	16
4	I	30	3004	974565633	Hele landet	Viken	Fredrikstad	Manstad skole	33
4	I	30	3004	974565714	Hele landet	Viken	Fredrikstad	Nylende skole	7
4	I	30	3004	974565447	Hele landet	Viken	Fredrikstad	Nøkleby skole	39
4	I	30	3004	974565722	Hele landet	Viken	Fredrikstad	Rekustad skole	24
4	I	30	3004	974565587	Hele landet	Viken	Fredrikstad	Rød skole Kråkerøy	21
4	I	30	3004	974565641	Hele landet	Viken	Fredrikstad	Rød skole Onsøy	29
4	I	30	3004	974565579	Hele landet	Viken	Fredrikstad	Rødsmyra skole	26
4	I	30	3004	974565471	Hele landet	Viken	Fredrikstad	Råkollen skole Avd Råkollen	31
4	I	30	3004	973872451	Hele landet	Viken	Fredrikstad	Sagabakken skole	20
4	I	30	3004	874565652	Hele landet	Viken	Fredrikstad	Slevik skole	15
4	I	30	3004	973073214	Hele landet	Viken	Fredrikstad	Steinerskolen i Fredrikstad	34
4	I	30	3004	974565315	Hele landet	Viken	Fredrikstad	Torp skole	21
4	I	30	3004	974565323	Hele landet	Viken	Fredrikstad	Torsnes skole	12
4	I	30	3004	974565455	Hele landet	Viken	Fredrikstad	Trara skole	30
4	I	30	3004	974565463	Hele landet	Viken	Fredrikstad	Trosvik skole	41
4	I	30	3004	973872087	Hele landet	Viken	Fredrikstad	Vestbygda ungdomsskole	23
4	I	30	3004	986779795	Hele landet	Viken	Fredrikstad	Wang Fredrikstad AS	36
4	I	30	3004	974565331	Hele landet	Viken	Fredrikstad	Årum skole	15
3	I	30	3022	3022	Hele landet	Viken	Frogn	Alle skoler	180
4	I	30	3022	975272923	Hele landet	Viken	Frogn	Dal skole	7
4	I	30	3022	975934993	Hele landet	Viken	Frogn	Drøbak Montessori skole AS	18
4	I	30	3022	975272931	Hele landet	Viken	Frogn	Drøbak skole	26
4	I	30	3022	980074919	Hele landet	Viken	Frogn	Dyrløkkeåsen skole	50
4	I	30	3022	975290824	Hele landet	Viken	Frogn	Heer skole	21
4	I	30	3022	975272915	Hele landet	Viken	Frogn	Seiersten ungdomsskole	32
4	I	30	3022	875272942	Hele landet	Viken	Frogn	Sogsti skole	20
4	I	30	3022	973482130	Hele landet	Viken	Frogn	Stiftelsen Soon sjøskole	6
3	I	30	3032	3032	Hele landet	Viken	Gjerdrum	Alle skoler	80
4	I	30	3032	975272532	Hele landet	Viken	Gjerdrum	Gjerdrum barneskole	25
4	I	30	3032	974547651	Hele landet	Viken	Gjerdrum	Gjerdrum ungdomsskole	32
4	I	30	3032	975297373	Hele landet	Viken	Gjerdrum	Veståsen skole	23
3	I	30	3041	3041	Hele landet	Viken	Gol	Alle skoler	59
4	I	30	3041	974607905	Hele landet	Viken	Gol	Gol skule	59
3	I	30	3001	3001	Hele landet	Viken	Halden	Alle skoler	373
4	I	30	3001	974591383	Hele landet	Viken	Halden	Berg skole	21
4	I	30	3001	983602533	Hele landet	Viken	Halden	Gimle skole	25
4	I	30	3001	998173108	Hele landet	Viken	Halden	Halden montessoriskole AS	16
4	I	30	3001	974591405	Hele landet	Viken	Halden	Hjortsberg skole	39
4	I	30	3001	920424260	Hele landet	Viken	Halden	Kongeveien skole	45
4	I	30	3001	974591421	Hele landet	Viken	Halden	Låby skole	23
4	I	30	3001	874591432	Hele landet	Viken	Halden	Os skole	34
4	I	30	3001	974591448	Hele landet	Viken	Halden	Prestebakke skole	7
4	I	30	3001	974591464	Hele landet	Viken	Halden	Risum ungdomsskole	40
4	I	30	3001	974591472	Hele landet	Viken	Halden	Rødsberg ungdomsskole	42
4	I	30	3001	974591480	Hele landet	Viken	Halden	Strupe ungdomsskole	42
4	I	30	3001	995946556	Hele landet	Viken	Halden	Tistedal skole	30
3	I	30	3042	3042	Hele landet	Viken	Hemsedal	Alle skoler	40
4	I	30	3042	975284778	Hele landet	Viken	Hemsedal	Hemsedal skole	40
3	I	30	3044	3044	Hele landet	Viken	Hol	Alle skoler	71
4	I	30	3044	875284932	Hele landet	Viken	Hol	Geilo barne- og ungdomsskole	54
4	I	30	3044	975318621	Hele landet	Viken	Hol	Geilomo skole	6
4	I	30	3044	975284891	Hele landet	Viken	Hol	Hallingskarvet skole	11
3	I	30	3038	3038	Hele landet	Viken	Hole	Alle skoler	132
4	I	30	3038	975292770	Hele landet	Viken	Hole	Hole ungdomsskole	40
4	I	30	3038	975284522	Hele landet	Viken	Hole	Røyse skole	20
4	I	30	3038	989325140	Hele landet	Viken	Hole	Sundvollen oppvekstsenter Avdeling skole	18
4	I	30	3038	876210762	Hele landet	Viken	Hole	Tyrifjord barne- og ungdomsskole	16
4	I	30	3038	975284492	Hele landet	Viken	Hole	Vik skole	38
3	I	30	3037	3037	Hele landet	Viken	Hurdal	Alle skoler	49
4	I	30	3037	913180208	Hele landet	Viken	Hurdal	Hurdal skole og kultursenter Avd skole	39
4	I	30	3037	920312063	Hele landet	Viken	Hurdal	Hurdal steinerskole	10
3	I	30	3011	3011	Hele landet	Viken	Hvaler	Alle skoler	55
4	I	30	3011	926600974	Hele landet	Viken	Hvaler	Hvaler barne- og ungdomsskole	55
3	I	30	3014	3014	Hele landet	Viken	Indre Østfold	Alle skoler	569
4	I	30	3014	911632179	Hele landet	Viken	Indre Østfold	Askim ungdomsskole	71
4	I	30	3014	974543850	Hele landet	Viken	Indre Østfold	Askimbyen skole	28
4	I	30	3014	974602369	Hele landet	Viken	Indre Østfold	Båstad skole	15
4	I	30	3014	975289095	Hele landet	Viken	Indre Østfold	Grøtvedt skole	27
4	I	30	3014	974602385	Hele landet	Viken	Indre Østfold	Havnås oppvekstsenter Avd skole	6
4	I	30	3014	975280578	Hele landet	Viken	Indre Østfold	Hovin skole	34
4	I	30	3014	973589776	Hele landet	Viken	Indre Østfold	Hærland skole	12
4	I	30	3014	974577682	Hele landet	Viken	Indre Østfold	Kirkefjerdingen skole	10
4	I	30	3014	974631857	Hele landet	Viken	Indre Østfold	Knapstad barne- og ungdomsskole	32
4	I	30	3014	975280608	Hele landet	Viken	Indre Østfold	Korsgård skole	30
4	I	30	3014	975280624	Hele landet	Viken	Indre Østfold	Moen skole	17
4	I	30	3014	974577720	Hele landet	Viken	Indre Østfold	Mortenstua skole	17
4	I	30	3014	974577690	Hele landet	Viken	Indre Østfold	Mysen skole	39
4	I	30	3014	973589768	Hele landet	Viken	Indre Østfold	Mysen ungdomsskole	32
4	I	30	3014	979826311	Hele landet	Viken	Indre Østfold	Ringvoll skole	10
4	I	30	3014	975280632	Hele landet	Viken	Indre Østfold	Rom skole	20
4	I	30	3014	974602377	Hele landet	Viken	Indre Østfold	Skjønhaug skole	20
4	I	30	3014	975280586	Hele landet	Viken	Indre Østfold	Spydeberg skole	19
4	I	30	3014	875280562	Hele landet	Viken	Indre Østfold	Spydeberg ungdomsskole	22
4	I	30	3014	971638982	Hele landet	Viken	Indre Østfold	Stiftelsen steinerskolen i Indre Østfold	39
4	I	30	3014	974577704	Hele landet	Viken	Indre Østfold	Tenor skole	10
4	I	30	3014	974631873	Hele landet	Viken	Indre Østfold	Tomter skole	20
4	I	30	3014	974602393	Hele landet	Viken	Indre Østfold	Trøgstad ungdomsskole	20
4	I	30	3014	974577712	Hele landet	Viken	Indre Østfold	Trømborg skole	12
3	I	30	3053	3053	Hele landet	Viken	Jevnaker	Alle skoler	88
4	I	30	3053	974595974	Hele landet	Viken	Jevnaker	Bergerbakken skole	28
4	I	30	3053	975274004	Hele landet	Viken	Jevnaker	Jevnaker ungdomsskole	32
4	I	30	3053	975267571	Hele landet	Viken	Jevnaker	Toso skole	28
3	I	30	3006	3006	Hele landet	Viken	Kongsberg	Alle skoler	356
4	I	30	3006	981089618	Hele landet	Viken	Kongsberg	Berg skole	6
4	I	30	3006	975284700	Hele landet	Viken	Kongsberg	Efteløt skole	8
4	I	30	3006	975300099	Hele landet	Viken	Kongsberg	Gamlegrendåsen skole	37
4	I	30	3006	975284719	Hele landet	Viken	Kongsberg	Hvittingfoss barne- og ungdomsskole	19
4	I	30	3006	975284662	Hele landet	Viken	Kongsberg	Jondalen skole	4
4	I	30	3006	927864827	Hele landet	Viken	Kongsberg	Kongsberg steinerskole AS	8
4	I	30	3006	975284654	Hele landet	Viken	Kongsberg	Kongsgårdmoen skole	23
4	I	30	3006	982164486	Hele landet	Viken	Kongsberg	Madsebakken skole	34
4	I	30	3006	975288862	Hele landet	Viken	Kongsberg	Raumyr skole	40
4	I	30	3006	975267652	Hele landet	Viken	Kongsberg	Skavanger skole	16
4	I	30	3006	975284689	Hele landet	Viken	Kongsberg	Skrim ungdomsskole	28
4	I	30	3006	886086202	Hele landet	Viken	Kongsberg	Stiftelsen Kongsberg International School	28
4	I	30	3006	975284727	Hele landet	Viken	Kongsberg	Tislegård ungdomsskole	36
4	I	30	3006	975284670	Hele landet	Viken	Kongsberg	Vestsiden ungdomsskole	43
4	I	30	3006	975284697	Hele landet	Viken	Kongsberg	Wennersborg skole	17
3	I	30	3046	3046	Hele landet	Viken	Krødsherad	Alle skoler	30
4	I	30	3046	974608227	Hele landet	Viken	Krødsherad	Krødsherad skole	30
3	I	30	3049	3049	Hele landet	Viken	Lier	Alle skoler	380
4	I	30	3049	920382878	Hele landet	Viken	Lier	Akademiet ungdomsskole Lier AS	7
